BillID,BillIntroducedDate,BillNumber,BillNumberOfPages,BillTitle,BillType,BillURL,DaysUntilRoyalAssent,FirstEventChamber,FirstEventDate,FirstEventId,FirstEventMeetingnumber,LastEventDate,PDFURL,ParliamentNumber,PrimeMinisterName,PrimeMinisterParty,SessionNumber,SponsorGender,SponsorParty,SponsorTitle,StatuteChapter,StatuteYear
10026,2001-01-31T00:00:00,S-2,126.0,"An Act respecting marine liability, and to validate certain by-laws and regulations",Senate Government Bill,http://parl.ca/DocumentViewer/en/2331027?Language=E,99,SEN,2001-01-31,3829472,3,2001-05-10,http://parl.ca/Content/Bills/371/Government/S-2/s-2_3/S-2_3.pdf,37,Jean Chrétien,Liberal,1,F,Liberal,Leader of the Government in the Senate,6,2001
6263611,2013-10-23T00:00:00,S-3,22.0,An Act to amend the Coastal Fisheries Protection Act,Senate Government Bill,http://parl.ca/DocumentViewer/en/6263612?Language=E,603,SEN,2013-10-23,8105420,4,2015-06-18,http://parl.ca/Content/Bills/412/Government/S-3/S-3_1/S-3_1.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Leader of the Government in the Senate,18,2015
5142332,2011-09-29T00:00:00,S-3,122.0,A third Act to harmonize federal law with the civil law of Quebec and to amend certain Acts in order to ensure that each language version takes into account the common law and the civil law,Senate Government Bill,http://parl.ca/DocumentViewer/en/5142352?Language=E,61,SEN,2011-09-29,4310001,15,2011-11-29,http://parl.ca/Content/Bills/411/Government/S-3/S-3_1/S-3_1.PDF,41,Stephen Harper,Conservative,1,F,Conservative,Leader of the Government in the Senate,21,2011
3630176,2009-01-29T00:00:00,S-3,10.0,An Act to amend the Energy Efficiency Act,Senate Government Bill,http://parl.ca/DocumentViewer/en/3633919?Language=E,105,SEN,2009-01-29,3829545,4,2009-05-14,http://parl.ca/Content/Bills/402/Government/S-3/S-3_1/S-3_1.PDF,40,Stephen Harper,Conservative,2,F,Conservative,Leader of the Government in the Senate,8,2009
4370410,2010-03-23T00:00:00,S-3,78.0,"An Act to implement conventions and protocols concluded between Canada and Colombia, Greece and Turkey for the avoidance of double taxation and the prevention of fiscal evasion with respect to taxes on income",Senate Government Bill,http://parl.ca/DocumentViewer/en/4370412?Language=E,267,SEN,2010-03-23,3829550,9,2010-12-15,http://parl.ca/Content/Bills/403/Government/S-3/S-3_1/S-3_1.PDF,40,Stephen Harper,Conservative,3,F,Conservative,Leader of the Government in the Senate,15,2010
2331922,2006-04-25T00:00:00,S-3,72.0,"An Act to amend the National Defence Act, the Criminal Code, the Sex Offender Information Registration Act and the Criminal Records Act",Senate Government Bill,http://parl.ca/DocumentViewer/en/2334110?Language=E,338,SEN,2006-04-25,3829521,5,2007-03-29,http://parl.ca/Content/Bills/391/Government/S-3/S-3_1/S-3_1.PDF,39,Stephen Harper,Conservative,1,F,Conservative,Leader of the Government in the Senate,5,2007
1426991,2004-10-06T00:00:00,S-3,4.0,An Act to amend the Official Languages Act (promotion of English and French),Senate Public Bill,http://parl.ca/DocumentViewer/en/5076293?Language=E,415,SEN,2004-10-06,3829504,3,2005-11-25,http://parl.ca/Content/Bills/381/Private/S-3/S-3_1/S-3_1.PDF,38,Paul Martin,Liberal,1,M,Liberal,,41,2005
10231,2001-01-31T00:00:00,S-3,23.0,"An Act to amend the Motor Vehicle Transport Act, 1987 and to make consequential amendments to other Acts",Senate Government Bill,http://parl.ca/DocumentViewer/en/2331035?Language=E,134,SEN,2001-01-31,3829473,3,2001-06-14,http://parl.ca/Content/Bills/371/Government/S-3/s-3_1/S-3_1.pdf,37,Jean Chrétien,Liberal,1,F,Liberal,Leader of the Government in the Senate,13,2001
6524311,2014-04-08T00:00:00,S-4,28.0,An Act to amend the Personal Information Protection and Electronic Documents Act and to make a consequential amendment to another Act,Senate Government Bill,http://parl.ca/DocumentViewer/en/6524312?Language=E,436,SEN,2014-04-08,8308176,50,2015-06-18,http://parl.ca/Content/Bills/412/Government/S-4/S-4_1/S-4_1.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Leader of the Government in the Senate,32,2015
5161708,2011-10-06T00:00:00,S-4,56.0,An Act to amend the Railway Safety Act and to make consequential amendments to the Canada Transportation Act,Senate Government Bill,http://parl.ca/DocumentViewer/en/5164274?Language=E,224,SEN,2011-10-06,4363412,18,2012-05-17,http://parl.ca/Content/Bills/411/Government/S-4/S-4_1/S-4_1.PDF,41,Stephen Harper,Conservative,1,F,Conservative,Leader of the Government in the Senate,7,2012
3791389,2009-03-31T00:00:00,S-4,16.0,An Act to amend the Criminal Code (identity theft and related misconduct),Senate Government Bill,http://parl.ca/DocumentViewer/en/3791403?Language=E,205,SEN,2009-03-31,3829546,23,2009-10-22,http://parl.ca/Content/Bills/402/Government/S-4/S-4_1/S-4_1.PDF,40,Stephen Harper,Conservative,2,F,Conservative,Leader of the Government in the Senate,28,2009
10219,2001-01-31T00:00:00,S-4,154.0,A First Act to harmonize federal law with the civil law of the Province of Quebec and to amend certain Acts in order to ensure that each language version takes into account the common law and the civil law,Senate Government Bill,http://parl.ca/DocumentViewer/en/2331047?Language=E,99,SEN,2001-01-31,3829474,3,2001-05-10,http://parl.ca/Content/Bills/371/Government/S-4/s-4_1/S-4_1.pdf,37,Jean Chrétien,Liberal,1,F,Liberal,Leader of the Government in the Senate,4,2001
8560960,2016-11-01T00:00:00,S-4,60.0,An Act to implement a Convention and an Arrangement for the avoidance of double taxation and the prevention of fiscal evasion with respect to taxes on income and to amend an Act in respect of a similar Agreement,Senate Government Bill,http://parl.ca/DocumentViewer/en/8560979?Language=E,44,SEN,2016-11-01,9210324,68,2016-12-15,http://parl.ca/Content/Bills/421/Government/S-4/S-4_1/S-4_1.PDF,42,Justin Trudeau,Liberal,1,M,Independent,Senator,13,2016
6596089,2014-05-14T00:00:00,S-5,18.0,An Act to amend the Canada National Parks Act (Nááts’ihch’oh National Park Reserve of Canada),Senate Government Bill,http://parl.ca/DocumentViewer/en/6596150?Language=E,216,SEN,2014-05-14,8361034,60,2014-12-16,http://parl.ca/Content/Bills/412/Government/S-5/S-5_1/S-5_1.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Leader of the Government in the Senate,35,2014
5266523,2011-11-23T00:00:00,S-5,156.0,An Act to amend the law governing financial institutions and to provide for related and consequential matters,Senate Government Bill,http://parl.ca/DocumentViewer/en/5266542?Language=E,127,SEN,2011-11-23,4916511,32,2012-03-29,http://parl.ca/Content/Bills/411/Government/S-5/S-5_1/S-5_1.PDF,41,Stephen Harper,Conservative,1,F,Conservative,Leader of the Government in the Senate,5,2012
4423713,2010-04-14T00:00:00,S-5,6.0,"An Act to amend the Motor Vehicle Safety Act and the Canadian Environmental Protection Act, 1999",Senate Government Bill,http://parl.ca/DocumentViewer/en/4423718?Language=E,343,SEN,2010-04-14,3829552,16,2011-03-23,http://parl.ca/Content/Bills/403/Government/S-5/S-5_1/S-5_1.PDF,40,Stephen Harper,Conservative,3,F,Conservative,Leader of the Government in the Senate,1,2011
2376303,2006-10-03T00:00:00,S-5,76.0,"An Act to implement conventions and protocols concluded between Canada and Finland, Mexico and Korea for the avoidance of double taxation and the prevention of fiscal evasion with respect to taxes on income",Senate Government Bill,http://parl.ca/DocumentViewer/en/2376335?Language=E,70,SEN,2006-10-03,3829525,33,2006-12-12,http://parl.ca/Content/Bills/391/Government/S-5/S-5_1/S-5_1.PDF,39,Stephen Harper,Conservative,1,F,Conservative,Leader of the Government in the Senate,8,2006
964710,2002-10-02T00:00:00,S-5,3.0,An Act respecting a National Acadian Day,Senate Public Bill,http://parl.ca/DocumentViewer/en/5076277?Language=E,260,SEN,2002-10-02,3829492,3,2003-06-19,http://parl.ca/Content/Bills/372/Private/S-5/S-5_1/S-5_1.PDF,37,Jean Chrétien,Liberal,2,M,PC,Senator,11,2003
9929,2001-01-31T00:00:00,S-5,9.0,An Act to amend the Blue Water Bridge Authority Act,Senate Government Bill,http://parl.ca/DocumentViewer/en/2331056?Language=E,99,SEN,2001-01-31,3829475,3,2001-05-10,http://parl.ca/Content/Bills/371/Government/S-5/s-5_1/S-5_1.pdf,37,Jean Chrétien,Liberal,1,F,Liberal,Leader of the Government in the Senate,3,2001
6641164,2014-06-03T00:00:00,S-6,42.0,An Act to amend the Yukon Environmental and Socio-economic Assessment Act and the Nunavut Waters and Nunavut Surface Rights Tribunal Act,Senate Government Bill,http://parl.ca/DocumentViewer/en/6641180?Language=E,380,SEN,2014-06-03,8397860,65,2015-06-18,http://parl.ca/Content/Bills/412/Government/S-6/S-6_1/S-6_1.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Leader of the Government in the Senate,19,2015
4445038,2010-04-20T00:00:00,S-6,10.0,An Act to amend the Criminal Code and another Act,Senate Government Bill,http://parl.ca/DocumentViewer/en/4445068?Language=E,337,SEN,2010-04-20,3486772,18,2011-03-23,http://parl.ca/Content/Bills/403/Government/S-6/S-6_1/S-6_1.PDF,40,Stephen Harper,Conservative,3,F,Conservative,Leader of the Government in the Senate,2,2011
2867154,2007-04-25T00:00:00,S-6,18.0,An Act to amend the First Nations Land Management Act,Senate Government Bill,http://parl.ca/DocumentViewer/en/2867156?Language=E,58,SEN,2007-04-25,3829527,89,2007-06-22,http://parl.ca/Content/Bills/391/Government/S-6/S-6_1/S-6_1.PDF,39,Stephen Harper,Conservative,1,F,Conservative,Leader of the Government in the Senate,17,2007
6761928,2014-11-05T00:00:00,S-7,14.0,"An Act to amend the Immigration and Refugee Protection Act, the Civil Marriage Act and the Criminal Code and to make consequential amendments to other Acts",Senate Government Bill,http://parl.ca/DocumentViewer/en/6761929?Language=E,225,SEN,2014-11-05,8497847,93,2015-06-18,http://parl.ca/Content/Bills/412/Government/S-7/S-7_1/S-7_1.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Leader of the Government in the Senate,29,2015
5385776,2012-02-15T00:00:00,S-7,32.0,"An Act to amend the Criminal Code, the Canada Evidence Act and the Security of Information Act",Senate Government Bill,http://parl.ca/DocumentViewer/en/5385777?Language=E,435,SEN,2012-02-15,6615910,52,2013-04-25,http://parl.ca/Content/Bills/411/Government/S-7/S-7_1/S-7_1.PDF,41,Stephen Harper,Conservative,1,F,Conservative,Leader of the Government in the Senate,9,2013
5409479,2012-02-29T00:00:00,S-8,16.0,An Act respecting the safety of drinking water on First Nation lands,Senate Government Bill,http://parl.ca/DocumentViewer/en/5409485?Language=E,476,SEN,2012-02-29,6759565,55,2013-06-19,http://parl.ca/Content/Bills/411/Government/S-8/S-8_1/S-8_1.PDF,41,Stephen Harper,Conservative,1,F,Conservative,Leader of the Government in the Senate,21,2013
5477296,2012-03-27T00:00:00,S-9,12.0,An Act to amend the Criminal Code,Senate Government Bill,http://parl.ca/DocumentViewer/en/5477308?Language=E,449,SEN,2012-03-27,7174438,63,2013-06-19,http://parl.ca/Content/Bills/411/Government/S-9/S-9_1/S-9_1.PDF,41,Stephen Harper,Conservative,1,F,Conservative,Leader of the Government in the Senate,13,2013
4491469,2010-05-04T00:00:00,S-9,10.0,An Act to amend the Criminal Code (auto theft and trafficking in property obtained by crime),Senate Government Bill,http://parl.ca/DocumentViewer/en/4491476?Language=E,198,SEN,2010-05-04,3829553,24,2010-11-18,http://parl.ca/Content/Bills/403/Government/S-9/S-9_1/S-9_1.PDF,40,Stephen Harper,Conservative,3,F,Conservative,Leader of the Government in the Senate,14,2010
1523184,2004-10-19T00:00:00,S-10,134.0,A second Act to harmonize federal law with the civil law of the Province of Quebec and to amend certain Acts in order to ensure that each language version takes into account the common law and the civil law,Senate Government Bill,http://parl.ca/DocumentViewer/en/2334108?Language=E,57,SEN,2004-10-19,3829505,5,2004-12-15,http://parl.ca/Content/Bills/381/Government/S-10/S-10_1/S-10_1.PDF,38,Paul Martin,Liberal,1,M,PC,Leader of the Government in the Senate,25,2004
10060,2001-01-31T00:00:00,S-10,4.0,An Act to amend the Parliament of Canada Act (Parliamentary Poet Laureate),Senate Public Bill,http://parl.ca/DocumentViewer/en/5076256?Language=E,321,SEN,2001-01-31,3829477,3,2001-12-18,http://parl.ca/Content/Bills/371/Private/S-10/S-10_1/S-10_1.PDF,37,Jean Chrétien,Liberal,1,M,Liberal,Senator,36,2001
5654811,2012-06-07T00:00:00,S-11,64.0,"An Act respecting food commodities, including their inspection, their safety, their labelling and advertising, their import, export and  interprovincial trade, the establishment of standards for them, the registration or licensing of persons who perform certain activities related to them, the establishment of standards governing establishments where those activities are performed and the registration of establishments where those activities are performed",Senate Government Bill,http://parl.ca/DocumentViewer/en/5654899?Language=E,168,SEN,2012-06-07,7636972,87,2012-11-22,http://parl.ca/Content/Bills/411/Government/S-11/S-11_1/S-11_1.PDF,41,Stephen Harper,Conservative,1,F,Conservative,Leader of the Government in the Senate,24,2012
10092,2001-02-06T00:00:00,S-11,307.0,An Act to amend the Canada Business Corporations Act and the Canada Cooperatives Act and to amend other Acts in consequence,Senate Government Bill,http://parl.ca/DocumentViewer/en/2331018?Language=E,128,SEN,2001-02-06,3829478,4,2001-06-14,http://parl.ca/Content/Bills/371/Government/S-11/s-11_1/S-11_1.pdf,37,Jean Chrétien,Liberal,1,F,Liberal,Leader of the Government in the Senate,14,2001
5960855,2013-02-05T00:00:00,S-14,8.0,An Act to amend the Corruption of Foreign Public Officials Act,Senate Government Bill,http://parl.ca/DocumentViewer/en/5960861?Language=E,134,SEN,2013-02-05,7870898,133,2013-06-19,http://parl.ca/Content/Bills/411/Government/S-14/S-14_1/S-14_1.PDF,41,Stephen Harper,Conservative,1,F,Conservative,Leader of the Government in the Senate,26,2013
10223,2001-02-07T00:00:00,S-14,4.0,An Act respecting Sir John A. Macdonald Day and Sir Wilfrid Laurier Day,Senate Public Bill,http://parl.ca/DocumentViewer/en/5076261?Language=E,407,SEN,2001-02-07,3829479,5,2002-03-21,http://parl.ca/Content/Bills/371/Private/S-14/S-14_1/S-14_1.PDF,37,Jean Chrétien,Liberal,1,M,PC,,2,2002
5979323,2013-02-12T00:00:00,S-15,18.0,"An Act to amend the Canada National Parks Act and the Canada-Nova Scotia Offshore Petroleum Resources Accord Implementation Act and to make consequential amendments to the Canada Shipping Act, 2001",Senate Government Bill,http://parl.ca/DocumentViewer/en/5979330?Language=E,127,SEN,2013-02-12,7886657,136,2013-06-19,http://parl.ca/Content/Bills/411/Government/S-15/S-15_1/S-15_1.PDF,41,Stephen Harper,Conservative,1,F,Conservative,Leader of the Government in the Senate,28,2013
1264965,2004-03-10T00:00:00,S-15,5.0,An Act to amend the Act of incorporation of Queen's Theological College,Senate Private Bill,http://parl.ca/DocumentViewer/en/5076290?Language=E,22,SEN,2004-03-10,3829501,19,2004-04-01,http://parl.ca/Content/Bills/373/Private/S-15/S-15_1/S-15_1.PDF,37,Paul Martin,Liberal,3,M,PC,Senator,29,2004
10206,2001-02-20T00:00:00,S-16,8.0,An Act to amend the Proceeds of Crime (Money Laundering) Act,Senate Government Bill,http://parl.ca/DocumentViewer/en/2331021?Language=E,114,SEN,2001-02-20,3829481,7,2001-06-14,http://parl.ca/Content/Bills/371/Government/S-16/s-16_1/s-16_1.pdf,37,Jean Chrétien,Liberal,1,F,Liberal,Leader of the Government in the Senate,12,2001
6025582,2013-03-06T00:00:00,S-17,108.0,"An Act to implement conventions, protocols, agreements and a supplementary convention, concluded between Canada and Namibia, Serbia, Poland, Hong Kong, Luxembourg and Switzerland, for the avoidance of double taxation and the prevention of fiscal evasion with respect to taxes",Senate Government Bill,http://parl.ca/DocumentViewer/en/6025584?Language=E,105,SEN,2013-03-06,7921803,143,2013-06-19,http://parl.ca/Content/Bills/411/Government/S-17/S-17_1/S-17_1.PDF,41,Stephen Harper,Conservative,1,F,Conservative,Leader of the Government in the Senate,27,2013
1544366,2004-10-28T00:00:00,S-17,148.0,"An Act to implement an agreement, conventions and protocols concluded between Canada and Gabon, Ireland, Armenia, Oman and Azerbaijan for the avoidance of double taxation and the prevention of fiscal evasion",Senate Government Bill,http://parl.ca/DocumentViewer/en/2334152?Language=E,146,SEN,2004-10-28,3829508,10,2005-03-23,http://parl.ca/Content/Bills/381/Government/S-17/S-17_1/S-17_1.PDF,38,Paul Martin,Liberal,1,M,PC,Leader of the Government in the Senate,8,2005
9968,2001-02-20T00:00:00,S-17,10.0,An Act to amend the Patent Act,Senate Government Bill,http://parl.ca/DocumentViewer/en/2331024?Language=E,114,SEN,2001-02-20,3829482,7,2001-06-14,http://parl.ca/Content/Bills/371/Government/S-17/s-17_1/s-17_1.pdf,37,Jean Chrétien,Liberal,1,F,Liberal,Leader of the Government in the Senate,10,2001
1785161,2004-11-02T00:00:00,S-18,6.0,An Act to amend the Statistics Act,Senate Government Bill,http://parl.ca/DocumentViewer/en/2334191?Language=E,239,SEN,2004-11-02,3829509,11,2005-06-29,http://parl.ca/Content/Bills/381/Government/S-18/S-18_1/S-18_1.PDF,38,Paul Martin,Liberal,1,M,PC,Leader of the Government in the Senate,31,2005
1136104,2003-06-03T00:00:00,S-21,8.0,An Act to amalgamate the Canadian Association of Insurance and Financial Advisors and The Canadian Association of Financial Planners under the name The Financial Advisors Association of Canada,Senate Private Bill,http://parl.ca/DocumentViewer/en/5076281?Language=E,157,SEN,2003-06-03,3829497,61,2003-11-07,http://parl.ca/Content/Bills/372/Private/S-21/S-21_1/S-21_1.PDF,37,Jean Chrétien,Liberal,2,M,Liberal,Senator,29,2003
155210,2001-03-21T00:00:00,S-22,4.0,An Act to provide for the recognition of the Canadian horse as the national horse of Canada,Senate Public Bill,http://parl.ca/DocumentViewer/en/5076272?Language=E,405,SEN,2001-03-21,3829483,18,2002-04-30,http://parl.ca/Content/Bills/371/Private/S-22/S-22_1/S-22_1.PDF,37,Jean Chrétien,Liberal,1,M,PC,Senator,11,2002
10250,2001-03-22T00:00:00,S-23,207.0,An Act to amend the Customs Act and to make related amendments to other Acts,Senate Government Bill,http://parl.ca/DocumentViewer/en/2331029?Language=E,217,SEN,2001-03-22,3829484,19,2001-10-25,http://parl.ca/Content/Bills/371/Government/S-23/s-23_1/s-23_1.pdf,37,Jean Chrétien,Liberal,1,F,Liberal,Leader of the Government in the Senate,25,2001
10239,2001-03-27T00:00:00,S-24,15.0,An Act to implement an agreement between the Mohawks of Kanesatake and Her Majesty in right of Canada respecting governance of certain lands by the Mohawks of Kanesatake and to amend an Act in consequence,Senate Government Bill,http://parl.ca/DocumentViewer/en/2331032?Language=E,79,SEN,2001-03-27,3829485,20,2001-06-14,http://parl.ca/Content/Bills/371/Government/S-24/s-24_1/s-24_1.pdf,37,Jean Chrétien,Liberal,1,F,Liberal,Leader of the Government in the Senate,8,2001
